makespan time indicator criteria
1860 0.0008898 dist dist
2040 0.0012286 number number
1980 0.0013168 dist number
1900 0.000993201 number number
2480 0.0029603 number dist
1980 0.0015374 dist number
2180 0.002127001 dist dist
2160 0.0019056 dist number
2180 0.0017897 number number
1900 0.000873199 dist dist
1960 0.000887701 dist number
1900 0.0009702 dist number
1900 0.001049101 dist dist
2400 0.003032101 dist number
1940 0.001277601 dist dist
1900 0.001106799 dist number
1860 0.000908199 number dist
1960 0.000992199 dist number
2100 0.0014958 dist dist
1960 0.001035 dist dist
1960 0.001139801 dist dist
1900 0.0008198 dist dist
2320 0.0025641 number number
1980 0.0118956 dist number
2620 0.0036756 number dist
2220 0.0020566 dist number
2660 0.002792201 number number
2280 0.002247201 number dist
2100 0.0016353 number number
2240 0.002208499 dist number
1900 0.0009878 dist dist
1940 0.001013901 number dist
2000 0.001073499 number dist
1860 0.000816601 dist number
1960 0.0010765 dist dist
2100 0.001484601 dist dist
1900 0.0009238 number dist
1900 0.0008484 number number
1960 0.0008197 number number
2380 0.0024395 number number
2160 0.002263701 dist dist
2040 0.001029901 dist dist
1900 0.0010211 number number
2400 0.0023407 dist number
1860 0.0008711 number number
2460 0.0024778 number dist
2480 0.0030048 number dist
1900 0.000816699 dist number
2280 0.002356699 dist dist
1960 0.000946 number number
2040 0.0011451 number dist
2300 0.002224301 number dist
2440 0.003235699 dist number
2240 0.002349101 dist number
1860 0.000909201 dist number
1860 0.000999001 number number
2480 0.0037075 number dist
1860 0.000991301 number number
1900 0.001023201 dist number
2240 0.001891501 dist dist
2120 0.0018201 dist dist
1900 0.000914101 number dist
2420 0.0024289 number dist
2160 0.001316101 number dist
1860 0.0008812 number number
1900 0.0008552 number number
2380 0.0030094 dist number
2420 0.0028442 dist number
2200 0.001586901 number number
2340 0.0024819 dist dist
2360 0.002376901 number dist
1860 0.001139799 number dist
2260 0.0023171 number number
1860 0.001142399 number dist
1960 0.001699201 number dist
1900 0.0008733 number number
2260 0.0023711 number number
2380 0.0021663 number number
1980 0.0016033 number dist
2440 0.0029453 number dist
1960 0.000940601 dist number
2160 0.0018321 dist dist
2220 0.001925899 dist dist
2300 0.001695399 dist number
2000 0.0011859 dist number
2660 0.003846599 number number
2380 0.002411699 number number
2220 0.001978201 number number
1960 0.0009701 number number
1840 0.0008143 dist dist
1860 0.000880901 number dist
2100 0.001832 dist dist
1960 0.0015075 dist number
2480 0.0025368 number dist
1960 0.000835299 dist dist
1900 0.000852899 number dist
2480 0.0023983 number number
2100 0.001360601 dist number
2400 0.002118301 number number
2060 0.0013724 number number
1940 0.001172899 dist dist
1900 0.000986201 number dist
1900 0.0009897 dist number
1860 0.0007837 number number
1940 0.001343101 dist number
2300 0.0021467 dist dist
1860 0.0012496 dist number
2440 0.003084101 dist dist
2220 0.0020324 dist number
2160 0.0031528 dist dist
2080 0.002063801 number number
2180 0.0016971 dist dist
1860 0.0008508 dist number
2480 0.002450899 number number
2360 0.002036399 dist dist
2440 0.0031963 number dist
1900 0.000855501 number number
1940 0.0012244 dist number
1860 0.0009872 dist dist
2440 0.0028185 dist number
1860 0.000915 number dist
2180 0.001942001 dist number
1860 0.000809 number dist
2460 0.002298501 number number
1900 0.0007946 dist dist
2220 0.0018251 dist number
2020 0.001303399 dist dist
2440 0.0028893 number dist
2180 0.0017029 dist number
1900 0.000820401 dist number
2060 0.0014277 number dist
2240 0.001785799 number dist
1860 0.0007844 dist number
2560 0.0026733 number number
1900 0.0010015 dist dist
2360 0.001957701 number number
2220 0.002179599 dist dist
2380 0.0031766 dist dist
1860 0.0009701 dist dist
2080 0.0011964 number dist
1900 0.000819001 dist number
2120 0.001961701 number number
1900 0.001704601 number number
1900 0.0010313 dist dist
1860 0.0012157 number dist
2220 0.001993799 number dist
2460 0.0026582 dist dist
2280 0.0028538 number dist
1900 0.000892299 dist dist
1840 0.0007787 dist dist
2460 0.002430401 number dist
1860 0.0009483 dist number
1860 0.0008701 dist dist
1900 0.0008564 number dist
1940 0.000869501 number number
1860 0.0009368 dist dist
2060 0.001435699 dist number
2280 0.002224399 number number
1980 0.0009093 dist dist
1860 0.000847299 number number
1900 0.0008771 number dist
2220 0.001583301 dist number
1900 0.0011447 number number
2460 0.0027492 number dist
1900 0.0008625 number number
2320 0.00278 dist dist
2080 0.0014171 number number
1900 0.000982601 dist dist
2040 0.001187 number number
1960 0.0008862 number dist
1860 0.0008703 number number
2240 0.0018427 dist number
1900 0.000854301 dist dist
1860 0.0009319 number dist
1900 0.000830101 dist dist
1960 0.001104 dist dist
2000 0.000999499 number dist
1860 0.001193 dist number
2120 0.0015751 dist dist
2480 0.002875 dist number
2260 0.002192599 number number
1900 0.000842199 dist number
1860 0.000874899 number dist
2340 0.0024432 dist dist
1860 0.000974101 dist number
1900 0.000965799 number number
2360 0.0025952 dist dist
2180 0.0019483 number dist
1980 0.0019097 number dist
1960 0.001796701 dist dist
1900 0.0008594 number dist
2420 0.002772399 dist number
2180 0.011841199 dist dist
1840 0.0007754 dist number
2460 0.0024299 number number
2540 0.002794199 number dist
2460 0.002729701 dist number
2260 0.0019961 dist number
1900 0.000834901 number dist
2360 0.001859501 number dist
2340 0.0024127 dist number
1900 0.0009265 number dist
2360 0.0022722 number number
2160 0.001942899 dist number
1860 0.0008441 number dist
2180 0.001897699 dist dist
2480 0.002468201 dist number
1900 0.0009861 dist dist
2040 0.001373899 number dist
2280 0.002297699 dist number
1860 0.0009604 dist number
2180 0.0018566 dist dist
1900 0.0008631 number dist
2140 0.001955699 dist dist
1960 0.0008779 number number
1860 0.001031001 dist number
2280 0.0024453 dist dist
1840 0.00095 dist dist
1860 0.000853 number dist
1980 0.000941101 number dist
2120 0.001791099 number dist
2200 0.0014511 dist dist
1900 0.000924901 number dist
2220 0.002260899 dist dist
2240 0.001504701 number number
1860 0.001010899 number dist
1900 0.000841599 number dist
2040 0.0013669 dist number
2340 0.001775299 number number
2240 0.002180801 dist dist
2060 0.001320899 number number
1960 0.001053599 dist dist
2220 0.002142301 number dist
1900 0.001002301 number number
2720 0.002938101 number number
2080 0.001330201 number number
1860 0.000932199 dist dist
2300 0.002153799 dist number
2340 0.002238699 dist number
2260 0.0021361 number dist
2240 0.010668 dist number
1960 0.0009175 number number
2340 0.002356299 dist dist
1900 0.000867801 number dist
1900 0.0008199 number number
1900 0.0009365 number dist
1900 0.000910699 number number
2120 0.001496 number number
2240 0.0023459 number number
2100 0.001313101 number dist
2220 0.001824499 dist dist
2400 0.0020535 number number
1960 0.0008433 number dist
2300 0.0021787 dist dist
2460 0.003645299 dist number
1960 0.0010251 number dist
1860 0.000862201 number number
2360 0.0025821 dist number
2360 0.002882201 number dist
2180 0.002111001 number dist
1860 0.0011026 dist dist
2460 0.0025628 number dist
1900 0.001235599 number dist
1900 0.001258901 number dist
1900 0.001013901 dist number
2040 0.001265999 number dist
2160 0.001400499 number number
1900 0.001110899 number dist
2500 0.002913001 dist number
1860 0.001032099 dist dist
1900 0.000813201 number number
2180 0.0014988 dist dist
1900 0.0008182 number number
1860 0.0009081 number dist
1900 0.001046399 dist number
2400 0.002073199 number dist
2040 0.001187699 number dist
1860 0.0009802 number dist
2540 0.0041717 number dist
2080 0.001341499 dist number
1980 0.0010287 number dist
1900 0.000832501 number dist
1960 0.001687401 dist number
2120 0.001464899 dist number
2400 0.002283 number number
1900 0.001012999 dist dist
1900 0.0009355 number number
2460 0.0031522 dist dist
1900 0.0008737 dist dist
2100 0.0015272 number dist
2060 0.001300601 number dist
2520 0.002782899 number dist
2160 0.002056699 dist number
2160 0.001308899 dist number
2560 0.002646001 number number
1960 0.001061899 dist number
1860 0.0008149 number dist
2300 0.002405 dist dist
2160 0.001968101 dist number
2040 0.0017556 dist dist
1900 0.0008256 number number
2460 0.002395901 dist number
1900 0.000910801 number dist
1860 0.000869801 number dist
2180 0.0018225 number dist
2400 0.002983401 number dist
2340 0.001647 dist number
2160 0.0025177 dist number
2020 0.000984 number dist
2040 0.001190901 dist number
1900 0.000848001 number number
2480 0.0026463 number number
2360 0.0131908 number number
1860 0.0009287 number number
1960 0.000981101 dist number
2320 0.0024386 dist dist
1860 0.000955501 number dist
2000 0.001554301 dist number
1940 0.000842001 dist number
2020 0.001113599 number number
1900 0.0009909 dist number
1900 0.001012001 dist number
1860 0.000900799 number dist
1860 0.0008303 number number
2380 0.0023888 dist number
2520 0.0033817 dist dist
2040 0.000898 dist dist
1900 0.000868801 number number
1900 0.0009774 dist dist
2440 0.002414701 number number
1960 0.000898999 dist number
2220 0.002020299 dist dist
2480 0.002660499 number dist
1900 0.0009017 number dist
2480 0.0024989 number number
2080 0.0009734 number dist
1900 0.000886699 number number
1900 0.0008927 number dist
2100 0.001413399 dist number
2460 0.002514901 number dist
1900 0.0008624 dist dist
2400 0.002143199 number number
2120 0.0014483 dist dist
2440 0.0016659 dist dist
2340 0.002159801 dist number
2120 0.001659601 number dist
2300 0.0024295 number number
2100 0.0012059 dist number
1940 0.0011928 dist number
1860 0.0008315 number number
1900 0.000919 number dist
2020 0.001071501 dist dist
1900 0.0008586 dist number
2240 0.001846801 dist number
2040 0.0010956 number number
2460 0.0025018 number number
2400 0.0028497 dist number
2100 0.0013002 number dist
2560 0.003067399 number number
1980 0.0014982 dist dist
2020 0.0105665 dist dist
2580 0.002538701 dist number
1860 0.000895799 dist number
1900 0.001112401 dist dist
1980 0.0008693 number dist
1900 0.000858099 number dist
1860 0.0008264 number dist
2000 0.001024401 dist dist
2180 0.0017297 number dist
1860 0.000835999 number number
2360 0.0024891 dist number
2040 0.001122301 number dist
1900 0.0009885 dist dist
1980 0.0012564 dist dist
1900 0.000941601 dist dist
2040 0.0011501 number dist
2080 0.001142399 dist dist
1900 0.000887699 number number
2020 0.001058099 number number
1900 0.0012226 number dist
1900 0.000764699 number number
1900 0.001011501 number number
2520 0.002597901 number number
2100 0.0012145 dist dist
1900 0.0008853 number dist
1860 0.0008318 number number
1900 0.000761099 dist number
2220 0.001239601 dist number
2080 0.0013887 number dist
2480 0.0024482 number dist
2040 0.0011428 dist number
2040 0.001122899 number dist
1900 0.000982201 dist dist
1900 0.000866499 number dist
2340 0.0021813 dist number
2120 0.001372501 number dist
2080 0.0012786 number number
1900 0.000807801 dist dist
1900 0.0008218 number number
2240 0.0015449 dist number
2060 0.0010877 number dist
2280 0.001598 number number
1960 0.000996001 dist number
1900 0.0008607 number dist
2240 0.001851599 dist number
2400 0.002188199 dist number
1960 0.001472201 dist number
2000 0.000920501 dist dist
1900 0.0009095 dist number
1960 0.0009324 number number
2520 0.0026201 dist number
2480 0.0024794 number dist
1900 0.000802599 dist dist
1900 0.000828799 number dist
2480 0.003821699 dist dist
1900 0.001056599 number number
2060 0.001530299 dist dist
2420 0.002084 number number
1960 0.0016472 dist number
2100 0.001211101 number number
2040 0.0011016 dist dist
1980 0.0014443 number dist
2200 0.001661399 dist number
1960 0.0008289 number number
1980 0.0011429 number dist
1960 0.000833499 dist number
2460 0.003358701 number number
1980 0.000941301 dist number
1900 0.000822501 dist dist
2380 0.002089 number dist
1860 0.000766701 number number
1900 0.001020801 dist number
1860 0.001021401 number dist
2220 0.001555299 number number
2040 0.0013285 dist number
2220 0.0019775 dist dist
1880 0.0007711 number number
1960 0.0016206 dist dist
1900 0.0010187 dist dist
2040 0.0012188 dist dist
1900 0.000848901 number dist
1860 0.0008452 number dist
1860 0.0007823 number number
1900 0.001199999 dist dist
1860 0.0007687 dist number
1900 0.0010104 dist dist
1900 0.000783801 number number
1860 0.000816801 dist dist
1860 0.000800101 dist dist
1900 0.0009008 number dist
2200 0.001767201 dist number
1900 0.000860301 number dist
1900 0.000988799 dist dist
2040 0.0012699 dist dist
1840 0.000752999 dist number
1900 0.000804199 number number
2040 0.001128099 number dist
2420 0.0025561 dist dist
1860 0.000832799 number dist
1900 0.000835999 number dist
2380 0.001960499 number number
2280 0.001467299 number number
2400 0.001988 dist number
2060 0.001288499 number number
1900 0.001122001 dist dist
2040 0.0013227 dist number
2340 0.0023703 dist dist
1880 0.0010086 dist number
1980 0.0014062 dist dist
1860 0.001224301 dist dist
2180 0.001345301 dist dist
2180 0.001620699 number number
2040 0.0013054 dist dist
2260 0.001800899 number number
2060 0.001300399 number dist
2720 0.0031059 number dist
2240 0.0016594 number dist
2000 0.0009815 number number
1900 0.000803799 number number
1920 0.001033501 dist dist
2440 0.002623301 number number
2440 0.0023538 dist number
2400 0.0021509 dist dist
1900 0.0010253 dist number
1920 0.000949 number number
2540 0.0028422 number number
1900 0.00076 number dist
2480 0.003479999 number dist
2460 0.0025688 number dist
2400 0.002081901 number dist
2400 0.0018155 dist number
1900 0.0009013 number number
1900 0.000913599 number number
1900 0.000743299 number dist
2120 0.0016815 number number
2480 0.002568299 dist dist
2260 0.00178 number dist
2360 0.002001599 number number
1900 0.0009069 number dist
1900 0.0009547 dist dist
1860 0.0009406 number number
2060 0.001375099 dist number
1860 0.000863799 number dist
2280 0.002081299 dist number
2340 0.0023765 number number
2200 0.0018308 dist number
2140 0.001406501 dist dist
2260 0.0118521 dist dist
2080 0.001498499 number dist
2540 0.0029145 number number
2520 0.0024051 dist dist
1960 0.0008781 dist number
1820 0.0006771 dist dist
2380 0.0024883 number number
2320 0.0023725 dist number
1900 0.000802101 number dist
2120 0.0013825 dist dist
2100 0.001859501 dist dist
1940 0.0009347 number dist
2340 0.0022505 dist dist
1860 0.000751601 dist dist
1940 0.000782599 dist dist
1960 0.001188 dist dist
2100 0.000953499 dist number
2060 0.001128499 number dist
1820 0.000704199 dist dist
2020 0.001145599 number dist
2040 0.001313799 dist number
2200 0.0026455 dist dist
1940 0.001157999 dist number
1900 0.001038001 dist dist
2120 0.0015527 dist number
2480 0.003964999 number number
2460 0.0024153 number number
2080 0.0012099 dist dist
2200 0.001246901 dist number
2060 0.001333599 number dist
2240 0.0020267 dist number
2080 0.001173801 number dist
1900 0.000889901 dist dist
2480 0.0023491 number number
1940 0.000789299 number number
2400 0.002561101 dist dist
1900 0.000802 number dist
1860 0.000764901 number number
1860 0.000969601 number dist
1900 0.0009544 dist dist
1900 0.000832299 number number
2220 0.0017935 dist dist
1920 0.0008358 dist dist
2220 0.0016853 dist number
1900 0.00097 dist dist
2220 0.0018145 number number
1860 0.0007745 dist dist
2220 0.0024486 dist dist
1820 0.0006748 dist number
2020 0.0010972 number number
2000 0.000930999 dist number
1900 0.000893801 number dist
2720 0.0032658 number number
1900 0.0007495 number number
2100 0.001713 dist number
1860 0.0008342 number dist
2040 0.001162101 number dist
2560 0.002501099 number dist
1900 0.001024401 dist number
1900 0.0009484 dist number
1900 0.0009401 dist dist
2480 0.0024337 number dist
2500 0.0028102 dist dist
2160 0.001348099 number dist
2040 0.0011626 number dist
2100 0.001575801 dist dist
2400 0.0020178 number number
2380 0.002360801 dist number
2340 0.0023629 dist dist
1900 0.001000999 number dist
2300 0.002417999 number dist
2060 0.0014249 number dist
2280 0.010459301 number number
1960 0.0008623 dist dist
2340 0.001814001 dist dist
1960 0.0010808 dist number
2260 0.0015012 dist number
2080 0.0016621 dist dist
1900 0.0008358 number number
1900 0.0010976 dist dist
1900 0.000919299 number number
2120 0.001351699 number number
2220 0.001890101 dist number
2300 0.002206 number number
1860 0.000773999 dist dist
1900 0.000921699 dist dist
2160 0.001421599 number dist
2200 0.001649201 dist dist
2520 0.0029487 number number
2220 0.002336801 dist dist
2240 0.001626 number number
1960 0.001643 dist dist
2460 0.002504301 number dist
2000 0.000995201 number number
1900 0.0010875 dist dist
2180 0.002117701 dist number
1860 0.000897401 dist dist
2240 0.002092699 number dist
2340 0.0017557 number number
2360 0.001839 number number
1860 0.0007974 number number
1980 0.001185101 number dist
2360 0.0024997 number dist
1900 0.0008858 number number
2080 0.001838101 dist dist
2080 0.001202001 number dist
2040 0.001123901 dist dist
1900 0.0010632 number number
1900 0.000855699 number number
1900 0.000882 number dist
2400 0.0030514 number number
2580 0.002469001 number dist
2120 0.0014158 dist number
2300 0.0016742 number number
2060 0.0015229 dist number
2100 0.0012427 dist dist
2220 0.002111299 number dist
2460 0.002563699 number number
2080 0.0013243 number number
2360 0.0019427 number dist
1900 0.001022201 dist number
2260 0.002235099 number dist
1840 0.000770901 dist dist
2060 0.0012156 dist dist
1900 0.0008552 number dist
1960 0.001005901 dist number
2300 0.0019995 dist dist
1860 0.0009581 dist number
2400 0.001875399 number dist
1900 0.000736101 dist dist
2220 0.001417799 dist number
1900 0.000917899 dist number
1860 0.000807399 number dist
1860 0.0009639 dist number
1860 0.000815601 number number
2340 0.0021444 dist number
2180 0.0016345 dist number
2060 0.0013499 dist dist
1860 0.0007722 dist number
1900 0.0007897 number number
1860 0.0007755 number number
1860 0.000871001 number number
2220 0.001780101 number number
2020 0.0013329 number dist
2060 0.0013454 dist dist
1900 0.000936401 dist number
2180 0.001968699 dist dist
1900 0.0008172 number number
2060 0.0012473 dist number
1960 0.001190301 dist dist
1860 0.001153001 dist number
1900 0.0012597 dist number
1900 0.000767701 number dist
1860 0.000814399 number dist
1900 0.000828401 number dist
2180 0.0011755 dist number
2160 0.0015977 dist number
1900 0.001132899 number number
2300 0.002244401 number number
2180 0.000950701 dist number
2120 0.001677501 number dist
1920 0.0007956 dist number
2160 0.001557501 dist dist
1860 0.0009768 dist dist
2680 0.0029295 dist number
2220 0.0018612 number number
2280 0.0015111 number number
2060 0.001146199 number number
2340 0.002233 dist number
2020 0.0012221 dist dist
2480 0.003209399 dist number
2400 0.0020092 dist dist
2180 0.0020049 number dist
2160 0.001660601 number number
2460 0.0023675 dist number
2460 0.002512999 number dist
1900 0.0010223 dist number
1960 0.0008627 number dist
1840 0.000755099 dist number
2120 0.0012841 dist number
2180 0.002049499 dist number
1960 0.0008535 number dist
2480 0.003084101 dist dist
1900 0.001176201 number dist
2180 0.0016353 number number
2080 0.001291399 dist number
2220 0.0019659 dist dist
2100 0.001465699 number dist
2500 0.0029422 dist dist
2400 0.0036032 dist dist
2100 0.0013321 number number
2040 0.001226301 dist number
2000 0.0010315 dist dist
2220 0.001988 dist number
1960 0.0009585 dist number
2360 0.002398801 dist number
2540 0.0029287 number dist
2160 0.0017036 dist number
1900 0.000809999 dist number
2040 0.001154399 dist number
2240 0.001812499 dist dist
2480 0.0023662 number dist
1860 0.0010604 dist dist
2340 0.002339001 number dist
2400 0.002358101 dist number
1900 0.000880701 number dist
2020 0.001083399 dist number
2360 0.002898601 dist dist
2460 0.002362 number dist
1860 0.000889301 number number
2360 0.0020722 number number
2280 0.001726601 number dist
2360 0.0018225 number dist
1840 0.0007775 dist dist
1960 0.001585301 dist number
2500 0.0028448 number number
1900 0.000872599 number number
1900 0.001362999 dist dist
1860 0.0009565 dist dist
2400 0.0029841 dist number
2400 0.0021471 dist number
1900 0.000893499 dist number
1900 0.001097299 number dist
2040 0.0011948 dist dist
2240 0.0020025 dist number
2520 0.0025332 number dist
1860 0.0008743 number number
1960 0.001727999 dist dist
1980 0.000767301 number number
1840 0.0007529 dist number
1900 0.001013201 dist number
2340 0.001895299 number dist
2280 0.0019367 number dist
2100 0.0014589 dist number
2140 0.0014465 dist dist
1900 0.0008254 number dist
1840 0.000787799 dist dist
2300 0.002303601 number number
2240 0.001678301 dist number
2180 0.0017803 number dist
1940 0.001130101 dist number
2520 0.003099199 dist dist
2360 0.0022101 number number
2220 0.0023919 dist number
1900 0.000867801 number dist
1860 0.000852 number dist
1900 0.0009872 dist dist
2020 0.0011463 dist number
2040 0.001127 number number
1940 0.0007483 dist dist
2080 0.0012001 number dist
2460 0.0024754 number dist
2100 0.0012095 number number
2280 0.0018773 number dist
1900 0.000853101 number dist
1900 0.0009709 dist dist
2060 0.001167 dist dist
1940 0.000795501 number number
1900 0.0009432 number dist
1900 0.000924599 dist number
1900 0.0007068 dist dist
1860 0.0008562 number number
2040 0.0016736 dist dist
2460 0.0023381 number number
2000 0.0009091 number dist
2540 0.0025495 number number
2520 0.0132795 number number
2340 0.002386499 dist dist
1900 0.0009219 dist number
1900 0.000884099 dist number
2640 0.002960399 number dist
2460 0.002325301 number number
2400 0.002964099 number dist
1960 0.0016133 dist number
1860 0.0008393 number dist
1940 0.0012064 dist number
2220 0.0020164 number dist
1860 0.0008125 dist number
2200 0.0014475 dist number
2120 0.0011958 number number
1900 0.000810399 dist dist
2040 0.0013799 dist dist
1860 0.0013301 dist number
2380 0.0025709 number dist
1900 0.0008661 number number
1920 0.000857101 dist dist
1980 0.001349901 number number
2220 0.002220801 number dist
1860 0.000814499 number number
2060 0.0013219 number dist
2340 0.002597699 number number
2300 0.0017665 dist dist
1900 0.000895599 dist dist
2460 0.0030198 number number
2040 0.0013091 number dist
1900 0.000815601 number number
1900 0.000807401 number number
2120 0.001543801 dist dist
2040 0.001482399 dist number
2500 0.002657101 number number
1860 0.0008921 dist number
2040 0.0013268 number number
2280 0.002223 number number
2160 0.001689099 dist number
1860 0.0009601 number dist
1920 0.0009148 dist number
2600 0.002334701 dist dist
1900 0.0009804 number dist
2280 0.0025288 dist dist
2280 0.0017125 number dist
2280 0.0030582 dist dist
1960 0.000959 dist dist
1900 0.0010799 number number
2300 0.0022962 number number
1960 0.001703399 dist dist
2180 0.001778899 number dist
2120 0.001249699 number number
2100 0.0016361 number number
2220 0.0025215 dist dist
2240 0.002901301 dist dist
2400 0.002251099 number number
2160 0.0017535 dist number
2300 0.002096401 number number
2200 0.002039999 dist dist
2140 0.001558 dist number
2120 0.001710899 dist number
1900 0.000939799 number number
2560 0.003238699 number dist
1900 0.000860501 number number
2160 0.0016587 dist dist
1900 0.001076499 number number
1900 0.0011308 dist number
1940 0.0013571 dist dist
2440 0.003730699 dist number
2280 0.001787001 dist dist
2020 0.001531099 dist dist
1860 0.001122799 dist number
2520 0.0115749 number number
1900 0.000867099 number dist
1860 0.0008111 number dist
1900 0.0009951 dist dist
2000 0.0008844 number dist
2100 0.0011687 number dist
1900 0.000812399 dist number
1900 0.000854301 dist number
2200 0.001989299 dist dist
2100 0.0018189 dist dist
2180 0.001842801 dist number
2360 0.003096399 dist dist
2240 0.0021547 number number
1900 0.0009294 dist dist
1860 0.0007719 number number
2300 0.0014018 dist dist
2160 0.001411301 dist number
2000 0.000824501 number number
2300 0.002598201 dist dist
2480 0.0026586 number number
1860 0.000856501 number number
1900 0.0013531 dist number
1960 0.000833499 dist dist
1900 0.000881901 number dist
1960 0.0008363 number dist
2160 0.0017646 number number
1900 0.001496099 dist dist
2020 0.0011735 number dist
2340 0.002487601 number dist
2020 0.001813199 dist dist
1900 0.000956201 number dist
2280 0.002047099 dist number
1860 0.0008892 dist dist
2220 0.001871699 dist number
2420 0.0021959 number number
2120 0.0016554 dist dist
2100 0.0014386 number number
1860 0.000816599 dist number
1900 0.0008886 number dist
1860 0.000797301 number dist
1860 0.0007871 number dist
1860 0.0010387 dist dist
1900 0.000816501 dist dist
2220 0.0021956 dist number
2180 0.001882199 number dist
1860 0.000947499 number dist
2300 0.0015955 number number
1960 0.000878101 number dist
2180 0.0018755 number number
2060 0.0105723 number number
1860 0.0008425 number number
2300 0.001580101 dist number
2200 0.0019784 dist dist
1900 0.0007833 dist number
1840 0.000758 dist dist
2120 0.001693401 dist dist
1940 0.001744499 dist number
2140 0.0018375 dist number
1900 0.000883 number dist
1960 0.001229501 dist number
2300 0.0018449 dist number
1860 0.001201799 dist number
2160 0.0017666 number number
2080 0.0009625 dist number
1900 0.0010535 dist dist
2100 0.0014763 number dist
1900 0.001072599 dist dist
1900 0.000832 number dist
2000 0.0012693 dist number
2320 0.0016436 dist number
2080 0.001225599 number number
1860 0.000928501 dist dist
2460 0.0026852 number dist
2360 0.00263 dist dist
1920 0.000868001 number dist
2340 0.002829599 dist dist
2280 0.002315899 dist dist
2260 0.001609399 number number
2380 0.0020003 number number
2140 0.0016051 dist dist
2060 0.0012782 number number
1960 0.000834801 number dist
2060 0.001293 number number
2360 0.002847901 dist number
2180 0.0019718 number dist
2040 0.001134699 number number
1860 0.0009014 dist number
2440 0.002632101 number number
1920 0.000844999 dist number
1920 0.0011004 dist dist
2000 0.001010701 dist number
1880 0.000688999 dist number
2220 0.001801101 dist number
1900 0.000865499 number dist
2360 0.0028069 number dist
1900 0.000924501 number dist
1900 0.000825 dist number
1900 0.0008342 number dist
1860 0.0008209 number number
1900 0.0009935 dist dist
2160 0.0014372 number number
2040 0.001208 number dist
1960 0.0016379 dist number
1860 0.000875399 number number
2060 0.0012589 dist number
2280 0.001834299 number dist
2080 0.0011308 number dist
2220 0.0018259 dist number
1900 0.0009607 dist number
1960 0.0008191 dist dist
2280 0.001746101 dist number
2200 0.001985701 number number
1900 0.0009405 dist dist
2440 0.001899099 dist number
1900 0.0009877 number number
2260 0.002015701 dist number
2220 0.001800101 dist number
2160 0.001384601 dist dist
2460 0.0028096 dist dist
2020 0.0010513 number number
2100 0.0014648 dist dist
2100 0.001406101 dist dist
2060 0.001593701 dist number
2120 0.0017762 dist number
1900 0.0009705 dist number
1900 0.0007921 number dist
1900 0.001025401 number number
2380 0.0025042 dist number
1900 0.0008036 number dist
2060 0.0012466 dist dist
2160 0.001837699 number dist
1900 0.0007304 number number
1860 0.000913301 number number
1900 0.0008399 number number
1860 0.0007779 dist dist
1900 0.000981899 dist number
1900 0.0007744 dist number
1960 0.000823 dist number
1860 0.000772099 dist dist
2180 0.0016374 dist number
2540 0.002781899 dist dist
2400 0.0023689 number number
1900 0.000993801 dist dist
1900 0.000921099 dist dist
1900 0.0008156 dist dist
1820 0.0007026 dist number
2180 0.0021202 dist dist
1900 0.0008494 number number
1900 0.0010166 number number
1860 0.0008503 number number
1840 0.0007857 dist dist
1860 0.0007547 dist number
2280 0.001584401 number number
2420 0.002144899 number number
2340 0.0022771 number dist
1940 0.000814201 number dist
1900 0.0011004 dist dist
1900 0.000967799 number number
2400 0.0020643 number dist
1940 0.000860199 number dist
1860 0.000872799 number dist
2480 0.002311599 number number
1960 0.000829499 number dist
2100 0.0014173 dist dist
2020 0.0013531 dist number
2520 0.002707499 number dist
2240 0.001749999 dist dist
2060 0.0011075 number number
1900 0.000945499 dist number
2420 0.0021094 number number
2060 0.001265901 dist number
2120 0.0016123 dist dist
2340 0.0017748 number number
2020 0.0014676 dist dist
2400 0.001930901 dist dist
2000 0.0013806 dist number
1980 0.0013787 dist number
2020 0.001099301 dist number
2620 0.003029 number number
2220 0.002301999 dist dist
1900 0.0008202 dist number
2220 0.0024305 dist dist
1900 0.0007324 dist dist
1900 0.001064001 number number
2060 0.0012795 number number
1860 0.0008238 number number
1900 0.001207799 dist dist
1840 0.0008139 dist number
1900 0.0008829 number number
2160 0.001944001 dist number
2180 0.0019439 number dist
2120 0.0014471 number number
2400 0.0019668 number number
1900 0.0008023 number dist
2400 0.0027323 number dist
1960 0.000957799 dist dist
2400 0.002834601 dist number
1900 0.000728901 dist number
1900 0.000846201 number number
2220 0.002860001 dist number
2020 0.001251699 dist number
2120 0.001490599 dist dist
2400 0.0020648 number number
2080 0.001029999 number number
2180 0.0021321 dist dist
2040 0.0013401 dist number
1860 0.000936799 dist dist
2160 0.001380801 dist number
2320 0.001751801 number dist
2100 0.001478201 number number
2520 0.003123301 number dist
1900 0.0008713 number number
2080 0.001524 number number
2380 0.0024137 dist number
2220 0.002081099 number dist
2040 0.0011894 number dist
1900 0.000912801 dist dist
1900 0.0007116 dist number
2360 0.002060299 number number
2660 0.0120274 number number
2240 0.001439301 number dist
2160 0.001629901 dist dist
2240 0.0021978 number dist
2040 0.001132399 number dist
2180 0.0018342 dist dist
2160 0.001550799 dist number
2500 0.002588199 number number
1900 0.0009009 number dist
2080 0.001130501 number number
1900 0.0009514 dist dist
1900 0.0007698 number number
1900 0.000945499 dist number
2440 0.002967601 number dist
2120 0.001409699 number dist
1900 0.0008141 number dist
